master_metadata_track_name,master_metadata_album_artist_name,spotify_track_uri,track_artist,track_listen_count,popularity,genre,track_uri,mean_bar_duration,mean_pitches,mean_max_loudness,mean_timbre,mean_tatums,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Special K,Placebo,spotify:track:63peVCtLTPd0aM9x5j97sB,Special K - Placebo,135,1,alternative rock,63peVCtLTPd0aM9x5j97sB,1.5016570469798656,0.37722160407974037,-2.5917844228094578,9.32343799258229,0.18836327181208054,0.397,0.942,1.0,-2.53,1.0,0.0869,0.000227,0.24,0.14,0.356,158.99,audio_features,63peVCtLTPd0aM9x5j97sB,spotify:track:63peVCtLTPd0aM9x5j97sB,https://api.spotify.com/v1/tracks/63peVCtLTPd0aM9x5j97sB,https://api.spotify.com/v1/audio-analysis/63peVCtLTPd0aM9x5j97sB,232307.0,4.0
Go With The Flow,Queens of the Stone Age,spotify:track:0wzRcekWyVCSyPtlPOeJau,Go With The Flow - Queens of the Stone Age,132,1,alternative metal,0wzRcekWyVCSyPtlPOeJau,1.4944394354838708,0.4586005625879043,-3.1181504922644163,2.355191279887482,0.18669697999999998,0.246,0.991,9.0,-3.903,1.0,0.087,0.00944,0.0753,0.867,0.415,159.39,audio_features,0wzRcekWyVCSyPtlPOeJau,spotify:track:0wzRcekWyVCSyPtlPOeJau,https://api.spotify.com/v1/tracks/0wzRcekWyVCSyPtlPOeJau,https://api.spotify.com/v1/audio-analysis/0wzRcekWyVCSyPtlPOeJau,187147.0,4.0
A Forest,The Cure,spotify:track:00Amd2EiGo17YoZyOjk3VV,A Forest - The Cure,129,1,new wave,00Amd2EiGo17YoZyOjk3VV,2.7182923255813956,0.3369289508632138,-14.101695219123505,-2.28035823373174,0.3425138326848249,0.445,0.628,0.0,-11.268,1.0,0.0623,0.358,0.686,0.0949,0.396,81.248,audio_features,00Amd2EiGo17YoZyOjk3VV,spotify:track:00Amd2EiGo17YoZyOjk3VV,https://api.spotify.com/v1/tracks/00Amd2EiGo17YoZyOjk3VV,https://api.spotify.com/v1/audio-analysis/00Amd2EiGo17YoZyOjk3VV,354333.0,4.0
Hipnoz,Hande Yener,spotify:track:3WNwDo8hxcuggQcZnRPT1t,Hipnoz - Hande Yener,134,1,turkish pop,3WNwDo8hxcuggQcZnRPT1t,1.7987097530864198,0.2933839609483961,-10.059827615062762,7.040185564853558,0.2255408755760369,0.779,0.604,6.0,-8.051,1.0,0.0311,0.0311,0.00157,0.0788,0.799,132.997,audio_features,3WNwDo8hxcuggQcZnRPT1t,spotify:track:3WNwDo8hxcuggQcZnRPT1t,https://api.spotify.com/v1/tracks/3WNwDo8hxcuggQcZnRPT1t,https://api.spotify.com/v1/audio-analysis/3WNwDo8hxcuggQcZnRPT1t,300667.0,4.0
Commercial for Levi,Placebo,spotify:track:1Fofc2VUTVD6FOeFwCBEkh,Commercial for Levi - Placebo,113,1,alternative rock,1Fofc2VUTVD6FOeFwCBEkh,2.352085892857143,0.32322455197132616,-5.44929247311828,-0.01318225806451601,0.2937752654867257,0.81,0.661,10.0,-3.729,1.0,0.0325,0.283,7.29e-05,0.132,0.641,102.058,audio_features,1Fofc2VUTVD6FOeFwCBEkh,spotify:track:1Fofc2VUTVD6FOeFwCBEkh,https://api.spotify.com/v1/tracks/1Fofc2VUTVD6FOeFwCBEkh,https://api.spotify.com/v1/audio-analysis/1Fofc2VUTVD6FOeFwCBEkh,140760.0,4.0
Sleep,My Chemical Romance,spotify:track:2pONuBYwWrNm9jcJH6hmPc,Sleep - My Chemical Romance,130,1,emo,2pONuBYwWrNm9jcJH6hmPc,1.508004569892473,0.4032238664987405,-6.225638539042821,10.475686188077244,0.19078914749661705,0.188,0.952,0.0,-4.499,1.0,0.201,0.00138,0.000856,0.381,0.152,155.973,audio_features,2pONuBYwWrNm9jcJH6hmPc,spotify:track:2pONuBYwWrNm9jcJH6hmPc,https://api.spotify.com/v1/tracks/2pONuBYwWrNm9jcJH6hmPc,https://api.spotify.com/v1/audio-analysis/2pONuBYwWrNm9jcJH6hmPc,283467.0,4.0
Taste in Men,Placebo,spotify:track:24edGtzvotH0TO8ZgZgNRy,Taste in Men - Placebo,115,1,alternative rock,24edGtzvotH0TO8ZgZgNRy,2.3055474311926605,0.3976461711711712,-5.0090216216216215,5.516798198198199,0.2922736426914153,0.391,0.887,0.0,-4.612,0.0,0.0597,0.00316,0.0556,0.0882,0.32,101.969,audio_features,24edGtzvotH0TO8ZgZgNRy,spotify:track:24edGtzvotH0TO8ZgZgNRy,https://api.spotify.com/v1/tracks/24edGtzvotH0TO8ZgZgNRy,https://api.spotify.com/v1/audio-analysis/24edGtzvotH0TO8ZgZgNRy,255000.0,4.0
English Summer Rain,Placebo,spotify:track:0lmXvQcZyRHKfXZxs1lbqC,English Summer Rain - Placebo,125,1,alternative rock,0lmXvQcZyRHKfXZxs1lbqC,2.2143530841121493,0.4273525330751855,-9.508554695062923,7.276779848338174,0.2767304186046512,0.573,0.909,10.0,-7.894,0.0,0.0516,0.00418,0.00333,0.0825,0.517,108.27,audio_features,0lmXvQcZyRHKfXZxs1lbqC,spotify:track:0lmXvQcZyRHKfXZxs1lbqC,https://api.spotify.com/v1/tracks/0lmXvQcZyRHKfXZxs1lbqC,https://api.spotify.com/v1/audio-analysis/0lmXvQcZyRHKfXZxs1lbqC,241467.0,4.0
Slide Away,Miley Cyrus,spotify:track:44ADyYoY5liaRa3EOAl4uf,Slide Away - Miley Cyrus,115,1,pop,44ADyYoY5liaRa3EOAl4uf,1.6176628368794326,0.2816473357371795,-7.925373798076923,5.710939803685897,0.20310285335689046,0.53,0.538,5.0,-6.672,1.0,0.0335,0.17,2.83e-06,0.248,0.288,148.051,audio_features,44ADyYoY5liaRa3EOAl4uf,spotify:track:44ADyYoY5liaRa3EOAl4uf,https://api.spotify.com/v1/tracks/44ADyYoY5liaRa3EOAl4uf,https://api.spotify.com/v1/audio-analysis/44ADyYoY5liaRa3EOAl4uf,233654.0,4.0
Come To Me,Björk,spotify:track:0bHpsorTpt9wX6Dkr2LEfg,Come To Me - Björk,118,1,art pop,0bHpsorTpt9wX6Dkr2LEfg,1.3866595714285717,0.31309042888678656,-14.675355723746454,4.209935666982025,0.17292672963400235,0.489,0.592,5.0,-13.598,1.0,0.033,0.00245,4.01e-05,0.115,0.326,173.461,audio_features,0bHpsorTpt9wX6Dkr2LEfg,spotify:track:0bHpsorTpt9wX6Dkr2LEfg,https://api.spotify.com/v1/tracks/0bHpsorTpt9wX6Dkr2LEfg,https://api.spotify.com/v1/audio-analysis/0bHpsorTpt9wX6Dkr2LEfg,295360.0,4.0
Bir Yerde,Kemal Doğulu,spotify:track:1bxuEJUK6NzLHgAwQaB0DX,Bir Yerde - Kemal Doğulu,106,1,deep turkish pop,1bxuEJUK6NzLHgAwQaB0DX,1.7920540845070423,0.41644855442176876,-5.304281462585033,3.187739299886622,0.22404084210526318,0.645,0.915,10.0,-4.973,0.0,0.0386,0.00739,0.000138,0.702,0.96,133.977,audio_features,1bxuEJUK6NzLHgAwQaB0DX,spotify:track:1bxuEJUK6NzLHgAwQaB0DX,https://api.spotify.com/v1/tracks/1bxuEJUK6NzLHgAwQaB0DX,https://api.spotify.com/v1/audio-analysis/1bxuEJUK6NzLHgAwQaB0DX,264000.0,4.0
AYA,Murda,spotify:track:4IJEw3fDvS6XF4sDc3bvjK,AYA - Murda,121,1,canadian hip hop,4IJEw3fDvS6XF4sDc3bvjK,1.3188825675675675,0.3449695863746958,-6.300968369829684,9.071327453365775,0.1665302385008518,0.743,0.68,5.0,-4.344,0.0,0.103,0.113,0.123,0.183,0.694,180.059,audio_features,4IJEw3fDvS6XF4sDc3bvjK,spotify:track:4IJEw3fDvS6XF4sDc3bvjK,https://api.spotify.com/v1/tracks/4IJEw3fDvS6XF4sDc3bvjK,https://api.spotify.com/v1/audio-analysis/4IJEw3fDvS6XF4sDc3bvjK,196583.0,4.0
Wir sind Kral,Ufo361,spotify:track:44Fc0oSgRn1MFwu18TcY8S,Wir sind Kral - Ufo361,43,1,german cloud rap,44Fc0oSgRn1MFwu18TcY8S,1.5147833333333334,0.3684087917254349,-7.923899858956276,2.7789918899858956,0.18984075187969923,0.805,0.714,11.0,-6.606,1.0,0.0974,0.27,0.00188,0.222,0.337,158.004,audio_features,44Fc0oSgRn1MFwu18TcY8S,spotify:track:44Fc0oSgRn1MFwu18TcY8S,https://api.spotify.com/v1/tracks/44Fc0oSgRn1MFwu18TcY8S,https://api.spotify.com/v1/audio-analysis/44Fc0oSgRn1MFwu18TcY8S,154039.0,4.0
Çeksene Elini - Progressive Mix,Ayse Hatun Onal,spotify:track:4VFN4yPtNPDUjkDrZaUMaZ,Çeksene Elini - Progressive Mix - Ayse Hatun Onal,33,1,turkish pop,4VFN4yPtNPDUjkDrZaUMaZ,1.927607027027027,0.3585387120601666,-12.010393634165995,4.382990061778136,0.24014339305711085,0.79,0.795,11.0,-11.204,0.0,0.049,0.00138,0.542,0.061,0.465,125.008,audio_features,4VFN4yPtNPDUjkDrZaUMaZ,spotify:track:4VFN4yPtNPDUjkDrZaUMaZ,https://api.spotify.com/v1/tracks/4VFN4yPtNPDUjkDrZaUMaZ,https://api.spotify.com/v1/audio-analysis/4VFN4yPtNPDUjkDrZaUMaZ,430160.0,4.0
Venus As A Boy,Björk,spotify:track:0NNgY2gc1TUwBQoVp98Fxw,Venus As A Boy - Björk,115,1,art pop,0NNgY2gc1TUwBQoVp98Fxw,1.7643991666666665,0.3080691039729501,-13.434926458157227,7.399016201746971,0.22031084260731318,0.619,0.401,1.0,-11.746,1.0,0.0339,0.0297,0.00355,0.0701,0.815,136.21,audio_features,0NNgY2gc1TUwBQoVp98Fxw,spotify:track:0NNgY2gc1TUwBQoVp98Fxw,https://api.spotify.com/v1/tracks/0NNgY2gc1TUwBQoVp98Fxw,https://api.spotify.com/v1/audio-analysis/0NNgY2gc1TUwBQoVp98Fxw,282560.0,4.0
Space Monkey,Placebo,spotify:track:4LQKb1VsvDPzCZoxapSILs,Space Monkey - Placebo,96,1,alternative rock,4LQKb1VsvDPzCZoxapSILs,1.8253779838709676,0.3722162584053794,-7.358338616714697,1.9377819404418828,0.22863819277108433,0.602,0.72,5.0,-5.617,0.0,0.0549,0.0257,0.00205,0.0855,0.356,131.133,audio_features,4LQKb1VsvDPzCZoxapSILs,spotify:track:4LQKb1VsvDPzCZoxapSILs,https://api.spotify.com/v1/tracks/4LQKb1VsvDPzCZoxapSILs,https://api.spotify.com/v1/audio-analysis/4LQKb1VsvDPzCZoxapSILs,231267.0,4.0
Miss Murder,AFI,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,Miss Murder - AFI,76,1,alternative metal,0Ti2dlF2xLjXblvdU5fCxM,1.8133659459459466,0.3874267608793181,-4.344892328398385,6.0051281965006735,0.22864024774774777,0.308,0.873,8.0,-4.542,1.0,0.0533,0.00022,0.000729,0.0974,0.686,143.519,audio_features,0Ti2dlF2xLjXblvdU5fCxM,spotify:track:0Ti2dlF2xLjXblvdU5fCxM,https://api.spotify.com/v1/tracks/0Ti2dlF2xLjXblvdU5fCxM,https://api.spotify.com/v1/audio-analysis/0Ti2dlF2xLjXblvdU5fCxM,206587.0,4.0
The Ghost of You,My Chemical Romance,spotify:track:1yKAqZoi8xWGLCf5vajroL,The Ghost of You - My Chemical Romance,95,1,emo,1yKAqZoi8xWGLCf5vajroL,1.6296475213675214,0.3853313686967911,-4.303897838899804,8.848650130975768,0.20596735483870968,0.202,0.886,11.0,-3.805,0.0,0.0816,0.0286,0.0,0.643,0.192,145.781,audio_features,1yKAqZoi8xWGLCf5vajroL,spotify:track:1yKAqZoi8xWGLCf5vajroL,https://api.spotify.com/v1/tracks/1yKAqZoi8xWGLCf5vajroL,https://api.spotify.com/v1/audio-analysis/1yKAqZoi8xWGLCf5vajroL,194253.0,4.0
The Kids Aren't Alright,The Offspring,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,The Kids Aren't Alright - The Offspring,33,1,alternative metal,4EchqUKQ3qAQuRNKmeIpnf,2.413672739726027,0.39711404142581896,-3.966026011560693,8.824568521194603,0.30175408163265305,0.523,0.943,1.0,-4.203,1.0,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,audio_features,4EchqUKQ3qAQuRNKmeIpnf,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf,180160.0,4.0
Having a Blast,Green Day,spotify:track:0eUJzAGs9OKSOmLVpsng7e,Having a Blast - Green Day,109,1,modern rock,0eUJzAGs9OKSOmLVpsng7e,2.6693960344827588,0.42210096656217344,-5.8401567398119125,7.019240334378266,0.3335944017094017,0.449,0.938,1.0,-6.36,1.0,0.0455,0.00181,0.0,0.353,0.825,89.695,audio_features,0eUJzAGs9OKSOmLVpsng7e,spotify:track:0eUJzAGs9OKSOmLVpsng7e,https://api.spotify.com/v1/tracks/0eUJzAGs9OKSOmLVpsng7e,https://api.spotify.com/v1/audio-analysis/0eUJzAGs9OKSOmLVpsng7e,164667.0,4.0
If Only Tonight We Could Sleep,The Cure,spotify:track:06nQ6vNGaCzHe5npNlkKgk,If Only Tonight We Could Sleep - The Cure,87,1,new wave,06nQ6vNGaCzHe5npNlkKgk,2.9655367010309277,0.2844328016134946,-11.518867986798682,3.9953417675100837,0.36975542199488487,0.598,0.447,5.0,-11.224,1.0,0.0252,0.28,0.0179,0.168,0.23,81.203,audio_features,06nQ6vNGaCzHe5npNlkKgk,spotify:track:06nQ6vNGaCzHe5npNlkKgk,https://api.spotify.com/v1/tracks/06nQ6vNGaCzHe5npNlkKgk,https://api.spotify.com/v1/audio-analysis/06nQ6vNGaCzHe5npNlkKgk,292520.0,4.0
Lips Like Morphine,Kill Hannah,spotify:track:6T91rdmNG5oPQmI4bu00dy,Lips Like Morphine - Kill Hannah,96,1,electronic rock,6T91rdmNG5oPQmI4bu00dy,1.6736410000000002,0.35274973917579555,-6.3702472613458525,3.8990206051121548,0.21122478846153847,0.431,0.884,9.0,-4.911,1.0,0.0582,0.000866,0.000493,0.0506,0.106,141.964,audio_features,6T91rdmNG5oPQmI4bu00dy,spotify:track:6T91rdmNG5oPQmI4bu00dy,https://api.spotify.com/v1/tracks/6T91rdmNG5oPQmI4bu00dy,https://api.spotify.com/v1/audio-analysis/6T91rdmNG5oPQmI4bu00dy,223693.0,4.0
Disintegration - Remastered,The Cure,spotify:track:08Hncs1L3PYHpfsb8sYdmQ,Disintegration - Remastered - The Cure,93,1,new wave,08Hncs1L3PYHpfsb8sYdmQ,1.966933780487805,0.45743590882178803,-6.418783303730018,5.451033649102032,0.2459142972699697,0.59,0.943,2.0,-5.941,1.0,0.056,0.32,0.0291,0.366,0.128,122.016,audio_features,08Hncs1L3PYHpfsb8sYdmQ,spotify:track:08Hncs1L3PYHpfsb8sYdmQ,https://api.spotify.com/v1/tracks/08Hncs1L3PYHpfsb8sYdmQ,https://api.spotify.com/v1/audio-analysis/08Hncs1L3PYHpfsb8sYdmQ,499853.0,4.0
One Hundred Years,The Cure,spotify:track:4OZoXdxUWQfNRFTw5XNAnS,One Hundred Years - The Cure,98,1,new wave,4OZoXdxUWQfNRFTw5XNAnS,1.811804200913242,0.39288038079470194,-5.57744701986755,7.040571399006623,0.22624897610921502,0.44,0.881,0.0,-5.984,1.0,0.0441,0.00111,0.559,0.101,0.254,132.549,audio_features,4OZoXdxUWQfNRFTw5XNAnS,spotify:track:4OZoXdxUWQfNRFTw5XNAnS,https://api.spotify.com/v1/tracks/4OZoXdxUWQfNRFTw5XNAnS,https://api.spotify.com/v1/audio-analysis/4OZoXdxUWQfNRFTw5XNAnS,401000.0,4.0
The Killing Moon,Echo & the Bunnymen,spotify:track:15049rGLXHwrWtE4euUb5C,The Killing Moon - Echo & the Bunnymen,94,1,alternative rock,15049rGLXHwrWtE4euUb5C,1.9371540677966101,0.3633204488778055,-5.083683291770574,2.998461692989748,0.2418113783403657,0.522,0.85,7.0,-4.769,1.0,0.0361,0.132,0.0338,0.295,0.71,124.216,audio_features,15049rGLXHwrWtE4euUb5C,spotify:track:15049rGLXHwrWtE4euUb5C,https://api.spotify.com/v1/tracks/15049rGLXHwrWtE4euUb5C,https://api.spotify.com/v1/audio-analysis/15049rGLXHwrWtE4euUb5C,346280.0,4.0
everything i wanted,Billie Eilish,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted - Billie Eilish,100,1,art pop,3ZCTVFBt2Brf31RLEnCkWJ,1.9795923770491803,0.300946735395189,-19.201351546391756,-15.124747164948456,0.2505382231404959,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426.0,4.0
Adam's Song,blink-182,spotify:track:6xpDh0dXrkVp0Po1qrHUd8,Adam's Song - blink-182,104,1,alternative metal,6xpDh0dXrkVp0Po1qrHUd8,1.769839357142857,0.34769941487353717,-7.7712921857304655,5.678556342015855,0.22003332155477032,0.52,0.775,0.0,-5.803,1.0,0.0348,0.034,0.0,0.364,0.382,136.028,audio_features,6xpDh0dXrkVp0Po1qrHUd8,spotify:track:6xpDh0dXrkVp0Po1qrHUd8,https://api.spotify.com/v1/tracks/6xpDh0dXrkVp0Po1qrHUd8,https://api.spotify.com/v1/audio-analysis/6xpDh0dXrkVp0Po1qrHUd8,249627.0,4.0
Populace In Two,From First To Last,spotify:track:5FpDTpoAnj49aYTKrgL07f,Populace In Two - From First To Last,93,1,metalcore,5FpDTpoAnj49aYTKrgL07f,2.6576337078651684,0.3593489316239316,-4.100703846153846,7.129540491452991,0.3379746875,0.469,0.919,6.0,-4.102,0.0,0.0545,0.00197,0.0,0.129,0.469,88.686,audio_features,5FpDTpoAnj49aYTKrgL07f,spotify:track:5FpDTpoAnj49aYTKrgL07f,https://api.spotify.com/v1/tracks/5FpDTpoAnj49aYTKrgL07f,https://api.spotify.com/v1/audio-analysis/5FpDTpoAnj49aYTKrgL07f,239602.0,4.0
Seven Years,Saosin,spotify:track:0C71NJD4BhvPopTwI7a8KV,Seven Years - Saosin,127,1,neon pop punk,0C71NJD4BhvPopTwI7a8KV,2.207520813953488,0.4457965641952983,-4.551141048824593,8.357566455696203,0.36466015209125474,0.239,0.941,2.0,-4.535,0.0,0.0967,2.3e-05,2.38e-06,0.327,0.223,81.844,audio_features,0C71NJD4BhvPopTwI7a8KV,spotify:track:0C71NJD4BhvPopTwI7a8KV,https://api.spotify.com/v1/tracks/0C71NJD4BhvPopTwI7a8KV,https://api.spotify.com/v1/audio-analysis/0C71NJD4BhvPopTwI7a8KV,192787.0,3.0
I Liked You Better Before You Were Naked On the Internet,From First To Last,spotify:track:19oU03rWq3T8e65pnWWYyI,I Liked You Better Before You Were Naked On the Internet - From First To Last,123,1,metalcore,19oU03rWq3T8e65pnWWYyI,1.8048296825396826,0.322546157059315,-4.605874686716792,5.733282581453634,0.2934485897435897,0.402,0.854,0.0,-4.355,1.0,0.0936,0.000235,0.00599,0.262,0.288,102.723,audio_features,19oU03rWq3T8e65pnWWYyI,spotify:track:19oU03rWq3T8e65pnWWYyI,https://api.spotify.com/v1/tracks/19oU03rWq3T8e65pnWWYyI,https://api.spotify.com/v1/audio-analysis/19oU03rWq3T8e65pnWWYyI,114490.0,3.0
Sorrow,Flyleaf,spotify:track:62egMcjNWRIcUO4APDxD7T,Sorrow - Flyleaf,91,1,alternative metal,62egMcjNWRIcUO4APDxD7T,1.2827492,0.34383622448979595,-3.5200612244897957,10.936835714285714,0.21408689655172417,0.475,0.83,2.0,-3.617,0.0,0.0386,0.0181,0.0,0.31,0.38,140.159,audio_features,62egMcjNWRIcUO4APDxD7T,spotify:track:62egMcjNWRIcUO4APDxD7T,https://api.spotify.com/v1/tracks/62egMcjNWRIcUO4APDxD7T,https://api.spotify.com/v1/audio-analysis/62egMcjNWRIcUO4APDxD7T,165973.0,3.0
I'm So Sick,Flyleaf,spotify:track:3v0ylYF51SKkgAi4PrfKTq,I'm So Sick - Flyleaf,119,1,alternative metal,3v0ylYF51SKkgAi4PrfKTq,1.5583728828828827,0.474760539629005,-4.189075885328837,8.578156408094435,0.19481136160714282,0.431,0.959,10.0,-4.257,1.0,0.0854,6.13e-05,6.19e-06,0.118,0.269,153.925,audio_features,3v0ylYF51SKkgAi4PrfKTq,spotify:track:3v0ylYF51SKkgAi4PrfKTq,https://api.spotify.com/v1/tracks/3v0ylYF51SKkgAi4PrfKTq,https://api.spotify.com/v1/audio-analysis/3v0ylYF51SKkgAi4PrfKTq,176160.0,4.0
She,Green Day,spotify:track:4wsQGsdf8D0Bj26cGdvreB,She - Green Day,103,1,modern rock,4wsQGsdf8D0Bj26cGdvreB,2.623844081632653,0.3796264579496623,-3.930259668508287,1.6935075199508902,0.32633589999999996,0.37,0.937,1.0,-3.939,0.0,0.0356,7.37e-05,0.00817,0.0904,0.874,93.307,audio_features,4wsQGsdf8D0Bj26cGdvreB,spotify:track:4wsQGsdf8D0Bj26cGdvreB,https://api.spotify.com/v1/tracks/4wsQGsdf8D0Bj26cGdvreB,https://api.spotify.com/v1/audio-analysis/4wsQGsdf8D0Bj26cGdvreB,134293.0,4.0
I Want to Be Alone,Green Day,spotify:track:74rd4C3bioLejeVXRKKeQW,I Want to Be Alone - Green Day,105,1,modern rock,74rd4C3bioLejeVXRKKeQW,1.2439239597315435,0.42387831644958995,-1.7827149059334297,13.20392161119151,0.1565067336683417,0.199,0.988,7.0,-2.282,1.0,0.142,0.00328,0.000417,0.233,0.645,191.203,audio_features,74rd4C3bioLejeVXRKKeQW,spotify:track:74rd4C3bioLejeVXRKKeQW,https://api.spotify.com/v1/tracks/74rd4C3bioLejeVXRKKeQW,https://api.spotify.com/v1/audio-analysis/74rd4C3bioLejeVXRKKeQW,189440.0,4.0
All Around Me,Flyleaf,spotify:track:5bHwCxqs3jhxjDeztcHFpd,All Around Me - Flyleaf,93,1,alternative metal,5bHwCxqs3jhxjDeztcHFpd,1.5982718644067797,0.36254473415132926,-5.390596625766872,5.009114647239264,0.20371625806451613,0.472,0.88,9.0,-4.925,1.0,0.0519,0.0257,0.0,0.0506,0.5,146.929,audio_features,5bHwCxqs3jhxjDeztcHFpd,spotify:track:5bHwCxqs3jhxjDeztcHFpd,https://api.spotify.com/v1/tracks/5bHwCxqs3jhxjDeztcHFpd,https://api.spotify.com/v1/audio-analysis/5bHwCxqs3jhxjDeztcHFpd,198467.0,4.0
In My Head,Queens of the Stone Age,spotify:track:3wOKvS2aaiIj86KnAzMbV0,In My Head - Queens of the Stone Age,63,1,alternative metal,3wOKvS2aaiIj86KnAzMbV0,1.7868426119402987,0.348775625504439,-4.048313559322034,5.12336803874092,0.22370018621973928,0.473,0.922,9.0,-4.042,1.0,0.0358,0.0107,3.98e-05,0.0971,0.423,134.284,audio_features,3wOKvS2aaiIj86KnAzMbV0,spotify:track:3wOKvS2aaiIj86KnAzMbV0,https://api.spotify.com/v1/tracks/3wOKvS2aaiIj86KnAzMbV0,https://api.spotify.com/v1/audio-analysis/3wOKvS2aaiIj86KnAzMbV0,241200.0,4.0
Would? (2022 Remaster),Alice In Chains,spotify:track:5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster) - Alice In Chains,68,1,alternative metal,5sFDReWLrZHLFZFjHsjUTS,2.343431379310345,0.42685137701804365,-7.459578347578349,3.763264719848053,0.2936913218390804,0.305,0.833,6.0,-7.981,1.0,0.0398,0.000327,2.36e-05,0.091,0.586,100.675,audio_features,5sFDReWLrZHLFZFjHsjUTS,spotify:track:5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/tracks/5sFDReWLrZHLFZFjHsjUTS,https://api.spotify.com/v1/audio-analysis/5sFDReWLrZHLFZFjHsjUTS,206773.0,4.0
The Kill,Thirty Seconds To Mars,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,The Kill - Thirty Seconds To Mars,39,1,modern rock,0lP4HYLmvowOKdsQ7CVkuq,1.0900609615384615,0.34887720588235294,-5.360838235294118,8.91993762254902,0.18085001587301586,0.179,0.912,4.0,-3.881,0.0,0.0791,0.0014,0.000294,0.582,0.289,182.99,audio_features,0lP4HYLmvowOKdsQ7CVkuq,spotify:track:0lP4HYLmvowOKdsQ7CVkuq,https://api.spotify.com/v1/tracks/0lP4HYLmvowOKdsQ7CVkuq,https://api.spotify.com/v1/audio-analysis/0lP4HYLmvowOKdsQ7CVkuq,231533.0,3.0
The Diary of Jane - Single Version,Breaking Benjamin,spotify:track:5pvJ59i7JxylN8VB24xdMs,The Diary of Jane - Single Version - Breaking Benjamin,47,1,alternative metal,5pvJ59i7JxylN8VB24xdMs,1.4341848484848483,0.4003703389830509,-4.16444406779661,5.530555084745763,0.17960385633270323,0.392,0.965,10.0,-4.441,0.0,0.063,6.97e-05,0.0427,0.106,0.298,167.094,audio_features,5pvJ59i7JxylN8VB24xdMs,spotify:track:5pvJ59i7JxylN8VB24xdMs,https://api.spotify.com/v1/tracks/5pvJ59i7JxylN8VB24xdMs,https://api.spotify.com/v1/audio-analysis/5pvJ59i7JxylN8VB24xdMs,200547.0,4.0
MakeDamnSure,Taking Back Sunday,spotify:track:6fx1fKIs5e0pBL5FpdC7RB,MakeDamnSure - Taking Back Sunday,63,1,emo,6fx1fKIs5e0pBL5FpdC7RB,1.6937849999999994,0.35649420384951885,-6.107459317585302,7.76572342519685,0.21393965957446806,0.553,0.837,6.0,-5.608,1.0,0.0452,0.00941,0.0,0.372,0.432,140.495,audio_features,6fx1fKIs5e0pBL5FpdC7RB,spotify:track:6fx1fKIs5e0pBL5FpdC7RB,https://api.spotify.com/v1/tracks/6fx1fKIs5e0pBL5FpdC7RB,https://api.spotify.com/v1/audio-analysis/6fx1fKIs5e0pBL5FpdC7RB,208280.0,4.0
Crawling,Linkin Park,spotify:track:57BrRMwf9LrcmuOsyGilwr,Crawling - Linkin Park,125,1,alternative metal,57BrRMwf9LrcmuOsyGilwr,2.310268539325843,0.3449504262000897,-7.975994616419918,10.6815733512786,0.2856293388429752,0.58,0.702,4.0,-5.565,1.0,0.0337,0.0466,3.2e-06,0.536,0.299,105.076,audio_features,57BrRMwf9LrcmuOsyGilwr,spotify:track:57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/tracks/57BrRMwf9LrcmuOsyGilwr,https://api.spotify.com/v1/audio-analysis/57BrRMwf9LrcmuOsyGilwr,208960.0,4.0
Session,Linkin Park,spotify:track:00VKR5XH5jid1AgUdFz4bs,Session - Linkin Park,92,1,alternative metal,00VKR5XH5jid1AgUdFz4bs,2.4504439655172416,0.3590748416810593,-9.44848359240069,9.638460995970064,0.3070741630901288,0.562,0.936,10.0,-7.8,1.0,0.0617,0.0336,0.727,0.537,0.235,98.039,audio_features,00VKR5XH5jid1AgUdFz4bs,spotify:track:00VKR5XH5jid1AgUdFz4bs,https://api.spotify.com/v1/tracks/00VKR5XH5jid1AgUdFz4bs,https://api.spotify.com/v1/audio-analysis/00VKR5XH5jid1AgUdFz4bs,143800.0,4.0
